   lat,    lon,    alt,    v_n,    v_e,    v_d,  gyrox,  gyroy,  gyroz,   accx,   accy,   accz,   magx,   magy,   magz
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01528613, 0.01771635, -0.03471637, 0.53976492,  -0.18863298, -10.35680422, 47.52529771, -0.32430148, 1.36492559
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01892455, 0.00978176, 0.02390230, 0.60140881,  0.11258707, -10.09496852, 47.46602811, 0.97413238, 2.57863475
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02536574, 0.01064001, -0.01402386, 0.76209128,  0.00758504, -9.57816851, 47.34269556, 1.34437655, 4.18138076
45.41849190, 11.86805823, 169.22350237, 15.46314940, 8.24247844, 0.52391034, -0.01295468, -0.00944253, -0.04381900, 0.76053003,  -0.10997494, -9.42521954, 47.42998255, 1.19138578, 3.09830135
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01536445, 0.00120914, -0.04591877, 1.13885830,  -0.20677845, -9.78566760, 47.42410021, 0.68087148, 3.33365411
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01118132, 0.01177739, 0.00666936, 1.32928509,  -0.05010600, -9.98601342, 47.27103903, 1.25458869, 4.94944361
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00860195, 0.00472465, 0.01593555, 1.06410052,  -0.06947123, -9.76105762, 47.39549408, 1.81082113, 3.31815975
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00737659, 0.00548199, -0.04394524, 0.93071947,  0.09620719, -10.32839665, 47.37947617, 0.41791704, 3.95382083
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00306424, 0.00481229, -0.04299636, 0.76097600,  -0.07563079, -10.41407984, 47.46818594, -0.53850791, 2.66522967
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04344377, 0.01685593, -0.01639790, 0.69792221,  -0.03793757, -10.17646026, 47.48674765, 0.88493191, 2.20177406
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01020665, -0.01069118, -0.00164558, 0.64108272,  0.28052551, -10.11279082, 47.44339215, -1.01205758, 2.95337048
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00527809, 0.00495970, -0.01089380, 0.65813500,  0.19985992, -10.24921579, 47.28759196, 1.86393842, 4.58601095
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02598446, -0.00124469, -0.04614509, 0.96308841,  0.44275550, -9.57595955, 47.34411137, 2.71480884, 3.43322700
45.41858625, 11.86817837, 172.28684226, 14.58990889, 8.00782937, -0.73759221, -0.02618104, 0.00986059, -0.06436887, 1.02765688,  0.13451252, -9.53021170, 47.31914717, 2.67133304, 3.79267810
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02195020, -0.01196637, -0.08293021, 1.21975977,  0.02392915, -9.41829315, 47.42776831, 2.22542167, 2.50527597
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02178190, -0.00539772, -0.02949549, 0.85983586,  -0.38370106, -9.85488239, 47.48522230, 0.77703087, 2.27420373
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01491129, 0.00080353, 0.01774269, 0.80995092,  -0.22315133, -9.35874521, 47.37647791, 1.62585453, 3.66715886
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01692544, -0.00028022, 0.04428778, 0.82628632,  -0.17453725, -8.97862602, 47.36010670, 0.47531822, 4.17330590
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01597719, 0.01586723, 0.03154101, 0.91641940,  0.03866123, -9.28383419, 47.41468294, 1.25974568, 3.29893895
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01806695, -0.00508910, 0.01148982, 1.16024332,  -0.10081214, -10.22774794, 47.38187732, 1.52850177, 3.63916196
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00605797, 0.02576680, -0.01220373, 1.47328142,  0.04956652, -10.72828300, 47.39347186, 0.31170668, 3.79259548
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00828792, -0.00015272, 0.01072054, 1.67103152,  0.07785145, -10.52786621, 47.45823076, 0.47592872, 2.84814696
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00275473, 0.00282322, -0.04115452, 1.51049224,  0.05347988, -10.14238612, 47.25449188, 0.62226432, 5.21995209
45.41873196, 11.86827374, 172.09241414, 14.30031550, 8.25984329, 1.00401771, -0.00954744, -0.01588561, -0.02107087, 1.33055061,  -0.26110912, -10.33357442, 47.45113636, -0.00200831, 3.00196112
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02603951, -0.00351881, 0.01141929, 1.20081110,  -0.60353053, -10.34137751, 47.36919445, 2.75814774, 3.02888657
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00039284, 0.00201249, 0.03965606, 1.06713924,  -0.09480908, -10.16851234, 47.35896561, 1.56370248, 3.91220226
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00061913, -0.00208199, 0.03482054, 0.89906493,  0.26552997, -10.04908512, 47.31727648, 1.09388463, 4.52778959
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00028005, 0.01352272, -0.03491323, 0.77512673,  0.11531138, -9.97365735, 47.45966533, -0.66973347, 2.78455387
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00285661, -0.02119235, -0.04939540, 0.64983832,  0.23201145, -9.62414363, 47.46682452, 1.29455147, 2.41802038
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01405977, 0.00148567, -0.07243643, 0.99334256,  -0.14755948, -9.35813335, 47.48702287, 0.32253135, 2.34536741
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04690263, -0.00838876, -0.04293634, 1.19735156,  0.20502059, -9.19513704, 47.26806301, 2.32357451, 4.57748154
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01724245, 0.00228913, -0.05257875, 1.13130974,  0.33373656, -9.67183950, 47.34131103, 2.09520076, 3.87717941
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00057234, 0.01254663, -0.04368110, 0.69495452,  0.05734070, -10.29587906, 47.41100819, 1.59633366, 3.20470554
45.41888180, 11.86841166, 172.98491902, 13.10040616, 9.57762567, 0.48617163, 0.02237881, -0.00699414, -0.02590257, 0.47229105,  -0.01261300, -10.15350055, 47.37545364, 2.41620833, 3.21721084
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00106777, -0.01566343, 0.01303436, 0.45671636,  0.13038156, -10.06193262, 47.45717030, -0.09273436, 2.90353289
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01747819, -0.00636436, 0.01417770, 0.76876872,  -0.01921133, -10.00348382, 47.34369419, 1.30470899, 4.18263926
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00501909, -0.00627066, -0.03543958, 0.97753155,  0.04022576, -9.49537789, 47.47752489, -0.05901017, 2.55014980
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02706174, -0.01737735, -0.02591193, 1.36521493,  -0.09301560, -9.79402367, 47.23697997, 2.48482834, 4.80785480
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01830992, 0.01053429, -0.01883312, 1.30098690,  -0.04483852, -9.87816906, 47.35680094, 0.74651780, 4.17111878
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03368352, -0.00703830, -0.00006868, 0.91870900,  -0.20955161, -9.78163091, 47.44414564, 1.83664039, 2.51036113
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01784708, -0.00357253, -0.00085453, 0.85643719,  -0.20814605, -9.61112855, 47.24959307, 2.48951919, 4.67978262
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01864798, -0.01166200, 0.02191180, 0.95598891,  -0.18615240, -9.88863790, 47.23179220, 1.41672086, 5.26999277
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04957707, -0.00197581, 0.02308010, 1.18707956,  -0.01794037, -10.25327560, 47.32384809, 2.92985058, 3.53433072
45.41898552, 11.86849436, 172.63224669, 11.72900925, 9.08080364, 2.06168308, 0.01889488, -0.01672723, 0.02026969, 1.27272519,  0.16953143, -9.83383328, 47.29365529, 2.17402047, 4.38245600
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02207425, -0.02532295, -0.02310799, 1.00660584,  0.02865639, -9.99649032, 47.44667535, 2.72268911, 1.42199790
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01834921, -0.01553684, -0.03545696, 0.77204749,  -0.18471145, -9.97643870, 47.43914205, 0.30407731, 3.17134905
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02692321, -0.01099068, 0.00003326, 1.10498793,  -0.40301491, -9.82490465, 47.42395067, -0.14550760, 3.40144774
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00260894, 0.00248003, 0.02912661, 1.14627005,  0.30715235, -9.56606104, 47.52576438, 0.21008290, 1.37102198
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04811882, -0.03995827, -0.03907080, 1.42117338,  0.27600386, -9.72847196, 47.37362053, 2.30591703, 3.32339287
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01219449, -0.00811886, -0.05718967, 1.27540759,  0.05816634, -9.75576892, 47.45248239, 1.35161786, 2.65653157
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03984046, -0.01617183, -0.04516691, 1.31556749,  -0.01196468, -9.57110883, 47.40380590, 1.47997031, 3.36318155
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01996615, -0.02858142, -0.02120768, 1.19102488,  -0.10761078, -9.20410701, 47.47065357, 0.56618497, 2.61507181
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00956930, -0.02758821, -0.01937707, 0.63477421,  -0.08140755, -9.14918664, 47.43418029, 1.61595033, 2.83008138
45.41905906, 11.86866924, 170.10152299, 14.73089418, 7.77364109, 0.88843390, 0.00197419, -0.00798668, -0.01187265, 0.27669272,  -0.18943294, -9.78132948, 47.45211363, 1.78860768, 2.39163340
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01795895, 0.00289920, -0.01372901, 0.25301146,  0.07804212, -10.27267176, 47.51698742, 1.17568820, 1.17293621
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00359810, -0.01962446, -0.00303842, 0.74020025,  -0.02991720, -9.78455022, 47.49667695, 0.55566302, 2.09261403
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01194270, -0.01325542, -0.00505232, 0.91291015,  0.23025260, -9.96267010, 47.44566694, 2.40007240, 1.94176641
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01962175, -0.00961197, -0.01176284, 0.98381941,  0.19515573, -9.80701808, 47.45630849, 1.58214453, 2.45310406
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00460904, -0.02425086, -0.02222957, 0.88644214,  0.07339334, -9.11923974, 47.47518373, 0.72735585, 2.48997986
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00452357, -0.01896280, -0.04309721, 0.68782538,  -0.02979771, -9.34080477, 47.35475483, 1.97168195, 3.77647738
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00915005, -0.01631436, -0.04516386, 0.69922384,  -0.18054445, -9.82373114, 47.35516783, 2.40045622, 3.51397299
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00110671, -0.00281811, 0.00508951, 0.45882184,  -0.12375934, -10.57375268, 47.38955447, 1.78427199, 3.41593570
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00587556, -0.01136002, -0.00034435, 0.53760417,  0.17517246, -10.61290271, 47.46376445, 0.67175702, 2.71328639
45.41922116, 11.86874313, 174.59803504, 14.07598880, 7.08476255, 0.29070220, 0.01869031, -0.01724929, -0.03656947, 0.51192476,  0.35220587, -10.51072315, 47.48575382, 0.65922683, 2.30015649
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00975993, -0.02448228, -0.05234018, 0.53410537,  0.25348715, -10.00802749, 47.47715331, 1.90575266, 1.70591227
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00369706, -0.02964951, -0.05855225, 0.76347262,  0.09466538, -9.68773258, 47.42284336, 1.87314334, 2.86135941
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02701873, -0.02621900, -0.03099607, 0.68467324,  0.16028435, -9.23648760, 47.38952540, 1.92365170, 3.33984466
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04233906, -0.02444128, -0.03553528, 0.48954781,  -0.03425698, -9.05498786, 47.39873346, 2.87089270, 2.39586252
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03108631, -0.00947452, -0.06728738, 0.47782694,  0.38031219, -9.16314588, 47.48100209, 2.42026645, 0.56468325
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01134011, 0.01125571, -0.07227820, 0.46675170,  -0.18397403, -9.80879691, 47.34376873, 1.96974004, 3.91277430
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01493883, 0.00404743, -0.02591722, 0.89136478,  -0.08622763, -9.65160043, 47.44899795, 2.48861270, 1.73825101
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01236367, -0.00969205, 0.01607433, 1.19344863,  -0.06966889, -9.77168056, 47.42252037, 1.44691992, 3.10372358
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02381201, -0.03608788, 0.00970057, 0.98344414,  0.04410671, -9.31010928, 47.28612150, 3.62877237, 3.38774862
45.41933566, 11.86883650, 171.17356241, 15.60017577, 10.70672650, -1.30577823, 0.02875749, -0.03793273, -0.01160622, 1.11172874,  -0.07017778, -9.50588220, 47.41996920, 2.61217053, 2.26830389
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03244730, 0.00393934, -0.02460009, 0.91365995,  0.01216754, -9.90599925, 47.42190031, 1.60183033, 3.03638375
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04033200, -0.02342686, -0.02414672, 0.90079713,  0.00178926, -9.74591552, 47.35663042, 4.13692628, 0.92601936
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03781568, -0.00706685, -0.05295274, 0.68602198,  -0.16396529, -9.51741896, 47.41705901, 2.52624029, 2.42130981
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01111031, -0.00844328, -0.01306697, 0.67841023,  0.17245907, -9.66034915, 47.36153604, 4.01635653, 1.17298765
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00092886, -0.00270538, -0.01458072, 0.64181647,  0.19616557, -9.57453089, 47.49069984, 2.20288381, 0.63470314
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01720581, -0.01001431, -0.02568697, 0.41861573,  0.20025497, -9.62176936, 47.43205203, 2.84185814, 1.65722613
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03282339, 0.00866019, -0.04807303, 0.36732670,  0.11535206, -9.66475996, 47.33976070, 4.23596420, 1.27506100
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02155318, -0.02058383, -0.02560874, 0.41818305,  -0.02581280, -9.50193898, 47.13304738, 5.71078099, 2.54655482
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03503783, 0.00898273, 0.00377875, 0.28685603,  -0.15030001, -9.79386060, 47.37697454, 3.33004908, 2.22602163
45.41948171, 11.86894023, 173.82002107, 13.26288618, 9.63850204, -0.19344565, 0.03046988, -0.00956697, 0.02438291, 0.52615984,  0.22172047, -10.12195000, 47.38304287, 2.94699900, 2.60471902
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04073522, 0.00838294, -0.01677326, 0.61831425,  0.10411166, -10.31523904, 47.49377131, 2.22763426, 0.03805662
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.05574589, -0.01928076, -0.01390805, 0.65821940,  -0.02745049, -10.44892494, 47.48901624, 2.20224694, 0.75203776
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02282317, -0.00409622, -0.00444987, 1.05258366,  0.03213509, -9.59308904, 47.49296115, 2.20739435, 0.41008247
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01522139, -0.03263066, -0.00719993, 1.04712286,  0.14601718, -9.51175479, 47.44467969, 3.08441098, 0.33300825
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00414770, -0.01918122, -0.01256397, 1.01100550,  0.35916511, -9.90372309, 47.43373481, 2.99391227, 1.30361298
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01533826, -0.00798625, -0.06197233, 0.81867955,  0.25800398, -10.30215746, 47.49664150, 2.16580293, 0.02143940
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00545411, -0.01019202, -0.06453563, 0.73979846,  -0.03332986, -10.81786191, 47.41744579, 3.37296681, 0.9116NaN
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00944072, -0.00790406, -0.02059932, 0.62757425,  -0.23089785, -10.66375253, 47.41485226, 3.52287766, 0.20792941
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01143294, -0.00946082, 0.02343285, 0.70839431,  -0.42079998, -9.98574109, 47.49879234, 2.07268102, 0.43684687
45.41960553, 11.86904659, 169.97228003, 15.74923579, 8.17591761, 0.12509712, 0.03249325, -0.01951097, 0.00815412, 0.69413112,  0.13593124, -9.57954073, 47.47849459, 2.51389203, 0.30824347
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03228338, -0.00658132, 0.02053543, 0.75012426,  -0.04774127, -9.34807637, 47.39972166, 2.98343959, 2.23329142
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00311572, -0.00472192, -0.00649802, 0.95570820,  -0.07560256, -9.02965567, 47.45747733, 2.42728417, 1.58690052
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01359011, -0.01624270, -0.00730662, 0.78585812,  -0.09143694, -9.86155075, 47.46216026, 2.80915705, 0.27220588
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00019295, 0.01204951, -0.01472109, 0.58113795,  -0.16137400, -10.27000052, 47.46782939, 2.65171955, 0.62902472
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02697065, -0.02521770, -0.00221383, 0.29525766,  0.00286493, -9.75683809, 47.48530331, 2.00832018, 1.31709369
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00020806, -0.03356585, -0.00045409, -0.00844839,  -0.03108550, -9.47379508, 47.47992269, 1.45157550, 2.04254406
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01493888, -0.03653189, -0.01274874, 0.05104274,  -0.03321442, -9.69933294, 47.34432488, 3.89856777, 1.98448659
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01572755, -0.01264469, -0.03371265, 0.19344612,  -0.03543797, -9.40111593, 47.40758389, 2.61462300, 2.51134477
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00667662, -0.00807277, 0.00948038, 0.02431774,  -0.17545152, -9.08301272, 47.48935537, 2.31832143, -0.09288602
45.41972595, 11.86914677, 171.76146053, 15.94824712, 8.40726635, -0.58686394, 0.01857814, -0.00808380, -0.01975974, -0.11057645,  0.17938061, -9.35717222, 47.53625690, 0.77060256, -0.57668695
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01500945, -0.00310816, -0.02968079, -0.12416970,  -0.02783231, -9.71472402, 47.46331799, 2.75010699, 0.54080742
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02905698, -0.02232151, -0.03158666, 0.13845662,  -0.09849540, -9.20680368, 47.35048083, 4.21468626, -0.88910132
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03093670, -0.00837142, -0.01426987, 0.18333735,  -0.20501081, -9.69547141, 47.44045952, 3.00997277, -0.98233414
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00338952, -0.00801981, 0.02863133, -0.16791248,  -0.29109959, -9.95306189, 47.49284869, 2.23494966, -0.23756964
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01585137, -0.02112946, 0.02215181, 0.17757749,  -0.05764098, -10.12770284, 47.49534135, 0.82536879, 2.03308443
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03275500, 0.01058365, 0.03550259, 0.20367097,  0.01985647, -10.34450687, 47.48410091, 2.40787134, -0.29057263
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01675600, -0.02834487, 0.01971694, 0.47786237,  0.08768872, -10.38531564, 47.54414289, 0.40972420, 0.09337354
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00369431, -0.00110990, -0.03172544, 0.41483310,  -0.01965114, -10.11153622, 47.47565497, 1.84004041, 1.81619171
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00208658, -0.02750179, -0.01579891, 0.63214881,  0.18688294, -9.46433690, 47.47773347, 2.35752921, -0.96384455
45.41987471, 11.86930429, 176.28020239, 14.35731890, 7.51721197, 0.15055684, -0.03659523, -0.03299266, 0.00857059, 0.26549551,  0.22259456, -9.62114595, 47.53124868, 0.79664994, -0.87627826
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00594737, 0.01372946, -0.04649021, -0.03949859,  0.17479867, -9.87136212, 47.39201467, 3.72131041, -0.87801502
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01265314, 0.00894575, -0.05899657, -0.21972582,  0.15035178, -9.75922393, 47.44718673, 2.91068679, -0.95628952
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02071042, -0.03809557, -0.02760316, -0.11830068,  -0.09976173, -9.38471855, 47.49728351, 2.15082208, 0.06433994
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04735370, 0.00181826, -0.00317080, 0.12717055,  -0.14723964, -8.87565670, 47.48458157, 2.40609214, -0.21759899
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01248531, -0.02531324, -0.00591887, 0.59675728,  0.04477249, -9.32145544, 47.47779564, 2.40745687, -0.82776107
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02050578, -0.01241446, 0.01401906, 0.37991414,  0.22219016, -9.55369416, 47.45867250, 2.85781430, -0.35974650
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01697394, -0.01810710, -0.02532619, 0.57490555,  -0.16898311, -9.17828072, 47.43105383, 2.61228284, -2.02317252
